ID,Full Name,Name,Prefix,Suffix,Species,Sex,Birth Date,Sire ID,Dam ID,Genetic Code,Color,Eye Color,Owner CTU ID,Owned
CTC696,F2,F2,,,Fancy Mouse,Female,2026-01-20,CTC656,CTC657,,,,,Yes
CTC697,F1,F1,,,Fancy Mouse,Female,2026-01-20,CTC656,CTC657,,,,,Yes
CTC712,SLM's Goosebumps,Goosebumps,SLM's,,Fancy Mouse,Male,2025-11-24,CTC698,CTC699,,Black,,,Yes
CTC723,SLM's Doblo,Doblo,SLM's,,Fancy Mouse,Male,2026-01-04,CTC601,CTC707,,"Black and tan, Satin",,,Yes
CTC725,SLM's Rintin,Rintin,SLM's,,Fancy Mouse,Male,2026-01-04,CTC601,CTC707,,"Dove, Satin",,,Yes
CTC730,SLM's Prosecco,Prosecco,SLM's,,Fancy Mouse,Male,2026-01-04,CTC601,CTC707,,Champagne,,,Yes
CTC731,SLM's Veneto,Veneto,SLM's,,Fancy Mouse,Male,2026-01-04,CTC601,CTC707,,"Champagne, Tricolor, Splash",,,Yes
CTC740,TnS Ran,Ran,TnS,,Fancy Mouse,Female,2022-03-07,CTC377,CTC747,,Cinnamon Tan Pied,,,Yes
CTC746,TnS Risu,Risu,TnS,,Fancy Mouse,Female,2021-12-29,CTC377,CTC952,,Dominant Red Pied,,,Yes
CTC747,TnS Riku,Riku,TnS,,Fancy Mouse,Female,2021-07-13,CTC369,CTC748,,Cinnamon Burmese,,,Yes
CTC754,TnS Kakei,Kakei,TnS,,Fancy Mouse,Female,2022-01-27,CTC40,CTC755,,Brindle Splashed Fox,,,Yes
CTC760,TnS Chikara,Chikara,TnS,,Fancy Mouse,Male,2022-06-03,CTC769,CTC770,,Dove,,,Yes
CTC767,TnS Ryoko,Ryoko,TnS,,Fancy Mouse,Female,2022-09-17,CTC785,CTC382,,Lilac,,,Yes
CTC770,TnS Moka,Moka,TnS,,Fancy Mouse,Female,2021-11-03,CTC379,CTC899,,Stone,,,Yes
CTC772,TnS Junzen,Junzen,TnS,,Fancy Mouse,Male,2021-08-07,CTC172,CTC367,,Silver Tan,,,Yes
CTC773,TnS Ninko,Ninko,TnS,,Fancy Mouse,Female,2021-10-21,CTC375,CTC774,,Chocolate Brindle Pied,,,Yes
CTC778,TnS Kujaku,Kujaku,TnS,,Fancy Mouse,Male,2021-11-08,CTC377,CTC780,,Agouti Variegated,,,Yes
CTC781,KW Satoshi,Satoshi,KW,,Fancy Mouse,Male,2021-04-02,CTC783,CTC250,,Splashed Fox,,,No
CTC785,TnS Takiyo,Takiyo,TnS,,Fancy Mouse,Male,2022-04-04,CTC379,CTC786,,Cream,,,Yes
CTC786,TnS Hakuko,Hakuko,TnS,,Fancy Mouse,Female,2021-08-05,CTC377,CTC364,,Black Eye White,,,Yes
CTC810,MD Camille,Camille,MD,,Fancy Mouse,Female,2025-11-14,CTC672,CTC814,,,,,Yes
CTC811,MD Sylvie,Sylvie,MD,,Fancy Mouse,Female,2025-11-14,CTC672,CTC814,,,,,Yes
CTC812,MD Emily,Emily,MD,,Fancy Mouse,Female,2025-11-16,CTC672,CTC815,,,,,Yes
CTC813,MD Mindy,Mindy,MD,,Fancy Mouse,Female,2025-11-16,CTC672,CTC815,,,,,Yes
CTC959,KW Kieran,Kieran,KW,,Fancy Mouse,Male,2020-11-02,CTC961,CTC362,,Black,,,No
CTC970,TnS Koi,Koi,TnS,,Fancy Mouse,Female,2022-01-11,CTC379,CTC971,,Blue Sable,,,Yes
CTC983,TnS Motoo,Motoo,TnS,,Fancy Mouse,Male,2021-09-19,CTC379,CTC972,,Red Burmese,,,Yes
CTC985,TnS Itako,Itako,TnS,,Fancy Mouse,Female,2022-01-08,CTC379,CTC986,,Snowtiger,,,Yes
CTC1062,DM Helga,Helga,DM,,Fancy Mouse,Female,2025-10-05,CTC517,CTC510,,Blue,,,Yes
CTC1064,DM Fuzzby,Fuzzby,DM,,Fancy Mouse,Female,2025-10-05,CTC517,CTC510,,Blue,,,Yes
CTC1065,DM Kitty,Kitty,DM,,Fancy Mouse,Female,2025-10-05,CTC517,CTC510,,Blue,,,Yes
CTC1096,DM Eva,Eva,DM,,Fancy Mouse,Female,2025-12-07,CTC521,CTC516,,Siamese,,,Yes
CTC1189,SLM's Ice Queen,Ice Queen,SLM's,,Fancy Mouse,Female,2026-02-01,CTC601,CTC707,,Silver tan,,,Yes
CTC1858,SLM's Iolite,Iolite,SLM's,,Fancy Mouse,Female,2026-02-01,CTC601,CTC707,,Lilac,,,Yes
CTC2060,Michel,Michel,,,Fancy Mouse,Male,2025-12-07,CTC521,CTC516,,,,,Yes
CTC152,MLP Hiro,Hiro,MLP,,Fancy Mouse,Male,2024-07-01,CTC154,CTC156,,Lilac Pied,,,Yes
CTC153,MLP Cara,Cara,MLP,,Fancy Mouse,Female,2024-12-10,CTC154,CTC155,,Black Pied,,,Yes
CTC163,LB Chibi,Chibi,LB,,Fancy Mouse,Male,2021-11-04,,,,Blue Tan,,,No
CTC164,LB Quicksilver,Quicksilver,LB,,Fancy Mouse,Female,2021-06-10,,,,,,,No
CTC177,PvK Lovegood,Lovegood,PvK,,Fancy Mouse,Female,2019-12-07,,,,Colorpoint Beige Pied,,,No
CTC179,MLP Ella,Ella,MLP,,Fancy Mouse,Female,2024-06-08,CTC154,CTC180,,Black Pied,,,Yes
CTC181,MLP Eric,Eric,MLP,,Fancy Mouse,Male,2024-06-08,CTC154,CTC180,,Chocolate Pied,,,Yes
CTC183,MLP Nina,Nina,MLP,,Fancy Mouse,Female,2024-12-13,CTC154,CTC182,,Blue Pied,,,Yes
CTC194,M3 Mex,Mex,M3,,Fancy Mouse,Male,2023-01-15,,,,Black Hereford,,,No
CTC196,CoCM Gifted Spirit,Gifted Spirit,CoCM,,Fancy Mouse,Male,2022-06-08,,,,Black Merle,,,No
CTC199,PvK Mr. Midnight,Mr. Midnight,PvK,,Fancy Mouse,Male,2023-09-18,,,,Black,,,No
CTC209,JW Casanova,Casanova,JW,,Fancy Mouse,Male,2020-01-01,,,,Tricolor,,,No
CTC210,TOM Cherise,Cherise,TOM,,Fancy Mouse,Female,2019-10-22,,,,Tricolor,,,No
CTC218,CM Bellatrix,Bellatrix,CM,,Fancy Mouse,Female,2020-01-01,,,,Black Pied,,,No
CTC219,DM Domino,Domino,DM,,Fancy Mouse,Female,2021-01-05,,,,Black Pied,,,No
CTC223,LvD Felix,Felix,LvD,,Fancy Mouse,Male,2020-01-01,,,,Black Pied,,,No
CTC224,PvK Gracie,Gracie,PvK,,Fancy Mouse,Female,2020-01-01,,,,Snowtiger,,,No
CTC227,FR Ryoka,Ryoka,FR,,Fancy Mouse,Female,2020-01-01,,,,Brindle Pied,,,No
CTC233,PvK Carlisle,Carlisle,PvK,,Fancy Mouse,Male,2020-02-02,,,,Brindle Hereford,,,No
CTC242,LvD Alec,Alec,LvD,,Fancy Mouse,Male,2020-02-20,,,,Blue Tricolor,,,No
CTC243,CM Bluberry,Bluberry,CM,,Fancy Mouse,Female,2020-04-24,,,,Blue Pied,,,No
CTC244,LvD Mateo,Mateo,LvD,,Fancy Mouse,Male,2020-02-20,,,,Blue Tricolor,,,No
CTC246,HM Juniper,Juniper,HM,,Fancy Mouse,Female,2019-01-01,,,,Tricolor,,,No
CTC248,Captain Fluff,Captain Fluff,,,Fancy Mouse,Male,2021-01-01,,,,Tricolor,,,No
CTC251,AK Glowe,Glowe,AK,,Fancy Mouse,Female,2020-08-15,,,,Black Eye White,,,No
CTC253,AR Fata Morgana,Fata Morgana,AR,,Fancy Mouse,Female,2020-02-02,CTC254,CTC255,,Chocolate Tan Pied,,,No
CTC258,RVE Baco,Baco,RVE,,Fancy Mouse,Male,2018-01-01,,,,Black Merle Tan,,,No
CTC259,RVE Mimi,Mimi,RVE,,Fancy Mouse,Female,2018-01-01,,,,Black Merle Tan,,,No
CTC260,RVE Scar,Scar,RVE,,Fancy Mouse,Male,2019-01-01,,,,Snowtiger,,,No
CTC261,PvK Emma,Emma,PvK,,Fancy Mouse,Female,2019-01-01,,,,Brindle,,,No
CTC264,Chicken Wing,Chicken Wing,,,Fancy Mouse,Male,2024-10-16,,,,Recessive Red Merle,,,No
CTC266,LGM Twilight,Twilight,LGM,,Fancy Mouse,Male,2023-07-27,,,,Black Merle Tan,,,No
CTC267,TnS Emiko,Emiko,TnS,,Fancy Mouse,Female,2023-08-07,,,,Black Merle Tan,,,Yes
CTC269,RM Banda,Banda,RM,,Fancy Mouse,Female,2024-06-01,,,,Extreme Black Banded,,,No
CTC271,NOX Rocco,Rocco,NOX,,Fancy Mouse,Male,2024-12-31,,,,Lilac Agouti Pied,,,No
CTC272,TRM Diesel,Diesel,TRM,,Fancy Mouse,Male,2023-12-16,,,,Black Pied,,,No
CTC276,TnS Likona,Likona,TnS,,Fancy Mouse,Female,2023-10-13,CTC735,CTC736,,Black Pied,,,Yes
CTC281,TnS Pikachu,Pikachu,TnS,,Fancy Mouse,Male,2024-02-10,CTC733,CTC791,,Brindle Pied,,,Yes
CTC288,LB Ghost,Ghost,LB,,Fancy Mouse,Male,2022-01-01,,,,Black Tan,,,No
CTC292,MK Zigzagoon,Zigzagoon,MK,,Fancy Mouse,Female,2022-12-24,,,,Black Tan Pied,,,No
CTC301,TnS Unichi,Unichi,TnS,,Fancy Mouse,Male,2023-12-04,CTC758,CTC759,,Black Pied,,,Yes
CTC302,TnS Grandity,Grandity,TnS,,Fancy Mouse,Female,2023-08-16,CTC764,CTC765,,Black,,,Yes
CTC304,TnS Erina,Erina,TnS,,Fancy Mouse,Female,2024-01-14,CTC733,CTC734,,Brindle,,,Yes
CTC307,NOX Floyd,Floyd,NOX,,Fancy Mouse,Male,2024-12-19,,,,Tricolor,,,No
CTC31,Mysigonek Qasimir,Qasimir,Mysigonek,,Fancy Mouse,Male,2024-03-07,,,,Bluepoint Siamese,,,No
CTC311,TnS Yoshi,Yoshi,TnS,,Fancy Mouse,Male,2024-01-02,CTC953,CTC954,,Black,,,Yes
CTC312,BE Avalanche,Avalanche,BE,,Fancy Mouse,Female,2024-03-25,,,,Snowtiger Fox,,,No
CTC315,RR Ciaran,Ciaran,RR,,Fancy Mouse,Female,2025-01-05,,,,Chocolate Tan,,,No
CTC316,NOX Valor,Valor,NOX,,Fancy Mouse,Male,2024-12-26,,,,Agouti Pied Merle,,,No
CTC317,M3 Thalia,Thalia,M3,,Fancy Mouse,Female,2024-11-24,,,,Dove,,,No
CTC318,PvK Rocky Road,Rocky Road,PvK,,Fancy Mouse,Male,2024-02-01,,,,Tricolor,,,No
CTC330,MMM Bucket,Bucket,MMM,,Fancy Mouse,Male,2025-01-21,CTC529,CTC530,,Blue Sepia,,,No
CTC34,SR Scooby,Scooby,SR,,Fancy Mouse,Male,2023-04-09,,,,Chocolate,,,No
CTC358,SB Vidar,Vidar,SB,,Fancy Mouse,Male,2020-01-01,,,,Brindle Splashed,,,No
CTC359,PvK Marble,Marble,PvK,,Fancy Mouse,Female,2020-01-01,,,,Splashed Fox,,,No
CTC360,M3 Leviathan,Leviathan,M3,,Fancy Mouse,Male,2020-01-01,,,,Agouti Merle,,,No
CTC361,MJ Kappa,Kappa,MJ,,Fancy Mouse,Female,2020-01-01,,,,Black,,,No
CTC363,LvD Chiro,Chiro,LvD,,Fancy Mouse,Male,2020-07-01,,,,Tricolor,,,No
CTC365,FR Calypso,Calypso,FR,,Fancy Mouse,Male,2020-02-26,,,,Silver,,,No
CTC366,AK Lexie,Lexie,AK,,Fancy Mouse,Female,2021-01-01,,,,Colorpoint Blue,,,No
CTC374,CM Briley,Briley,CM,,Fancy Mouse,Female,2021-01-01,,,,Black Tan,,,No
CTC376,CM Penny,Penny,CM,,Fancy Mouse,Female,2021-01-01,,,,Black Tan Pied,,,No
CTC378,AK Felicity,Felicity,AK,,Fancy Mouse,Female,2021-01-01,,,,Blue Tricolor,,,No
CTC38,Mohanah Chedomir,Chedomir,Mohanah,,Fancy Mouse,Male,2022-01-26,,,,Colorpoint Blue Fox,,,No
CTC400,TnS Kaito,Kaito,TnS,,Fancy Mouse,Male,2023-10-11,CTC792,CTC794,,Brindle Tricolor,,,Yes
CTC41,CM Noelle,Noelle,CM,,Fancy Mouse,Female,2020-01-01,,,,Brindle,,,No
CTC418,M&M Kitsy,Kitsy,M&M,,Fancy Mouse,Female,2023-12-11,,,,Tricolor,,,No
CTC43,HV Mirabel,Mirabel,HV,,Fancy Mouse,Female,2019-08-02,CTC44,CTC45,,Brindle Pied,,,No
CTC47,PvK Loki,Loki,PvK,,Fancy Mouse,Male,2019-01-12,CTC51,CTC52,,Dove Brindle,,,No
CTC48,FF Amelie,Amelie,FF,,Fancy Mouse,Female,2019-01-23,CTC49,CTC50,,Dominant Red,,,No
CTC483,Unknown,Unknown,,,Fancy Mouse,Male,2025-01-01,,,,Black Tan Merle,,,No
CTC484,Shelby,Shelby,,,Fancy Mouse,Female,2025-01-01,,,,Splashed,,,No
CTC497,Macy,Macy,,,Fancy Mouse,Female,2024-10-13,,,,Black Pied,,,No
CTC531,Pino,Pino,,,Fancy Mouse,Male,2024-07-09,,,,Splashed,,,No
CTC532,Mother,Mother,,,Fancy Mouse,Female,2024-08-06,,,,,,,No
CTC56,NOX Spencer,Spencer,NOX,,Fancy Mouse,Male,2024-12-26,,,,Recessive Red,,,No
CTC58,M3 Cooper,Cooper,M3,,Fancy Mouse,Male,2025-03-02,,,,Black Merle,,,No
CTC59,RM Safiya,Safiya,RM,,Fancy Mouse,Female,2024-11-18,,,,Black Tan Merle,,,No
CTC60,LH Lucia,Lucia,LH,,Fancy Mouse,Female,2025-03-02,,,,Blue Splashed Merle,,,No
CTC61,MMM Quattro,Quattro,MMM,,Fancy Mouse,Male,2025-01-21,CTC529,CTC530,,Blue Burmese,,,No
CTC62,LH Yara,Yara,LH,,Fancy Mouse,Female,2025-03-02,,,,Blue Splashed,,,No
CTC63,DA MP2-M2,MP2-M2,DA,,Fancy Mouse,Male,2025-05-30,,,,Blue Pied,,,No
CTC64,NOX Misu,Misu,NOX,,Fancy Mouse,Female,2024-11-11,,,,Blue Pied,,,No
CTC65,M3 Mottley,Mottley,M3,,Fancy Mouse,Male,2025-04-08,,,,Splashed,,,No
CTC69,RM Breezer,Breezer,RM,,Fancy Mouse,Male,2025-04-06,,,,Splashed Merle,,,No
CTC784,FR Tikka,Tikka,FR,,Fancy Mouse,Female,2020-02-20,,,,Splashed Fox,,,No
CTC787,MMM Iyabo,Iyabo,MMM,,Fancy Mouse,Male,2021-01-08,CTC789,CTC790,,Black Hereford,,,No
CTC792,TnS Nesshin,Nesshin,TnS,,Fancy Mouse,Male,2023-03-14,CTC741,CTC742,,Black Tan Pied,,,Yes
CTC97,M3 Mika,Mika,M3,,Fancy Mouse,Female,2025-03-16,,,,Chocolate Pied,,,No
CTC157,PLX Coco,Coco,PLX,,Fancy Mouse,Male,2023-06-06,CTC158,CTC159,,Blue,,,No
CTC159,PLX Dawa,Dawa,PLX,,Fancy Mouse,Female,2023-01-05,CTC160,CTC161,,Blue Hereford,,,No
CTC170,TnS Kobus,Kobus,TnS,,Fancy Mouse,Male,2022-01-30,CTC172,CTC173,,Colorpoint Blue,,,Yes
CTC235,KW Nyota,Nyota,KW,,Fancy Mouse,Female,2021-11-11,CTC236,CTC237,,Tricolor,,,No
CTC680,M1,M1,,,Fancy Mouse,Male,2026-01-30,CTC679,CTC630,,,,,Yes
CTC681,F1,F1,,,Fancy Mouse,Female,2026-01-30,CTC679,CTC630,,,,,Yes
CTC682,F2,F2,,,Fancy Mouse,Female,2026-01-30,CTC679,CTC630,,,,,Yes
CTC683,M2,M2,,,Fancy Mouse,Male,2026-01-30,CTC679,CTC630,,,,,Yes
CTC684,M3,M3,,,Fancy Mouse,Male,2026-01-30,CTC679,CTC630,,,,,Yes
CTC685,F4,F4,,,Fancy Mouse,Female,2026-01-30,CTC679,CTC630,,,,,Yes
CTC686,F3,F3,,,Fancy Mouse,Female,2026-01-30,CTC679,CTC630,,,,,Yes
CTC735,TnS Qoro,Qoro,TnS,,Fancy Mouse,Male,2023-04-16,CTC739,CTC740,,Black Tan,,,Yes
CTC738,TnS Liyuu,Liyuu,TnS,,Fancy Mouse,Female,2022-07-31,CTC745,CTC746,,Dominant Amber Fawn Pied,,,Yes
CTC742,TnS Okiru,Okiru,TnS,,Fancy Mouse,Female,2022-08-26,CTC753,CTC754,,Brindle Tricolor,,,Yes
CTC758,TnS Zettai,Zettai,TnS,,Fancy Mouse,Male,2023-06-11,CTC760,CTC761,,Brindle Dove Pied,,,Yes
CTC762,TnS Hachiman,Hachiman,TnS,,Fancy Mouse,Male,2022-07-16,CTC778,CTC779,,Pink Eye White,,,Yes
CTC764,TnS Poteto,Poteto,TnS,,Fancy Mouse,Male,2023-04-06,CTC766,CTC767,,Splashed,,,Yes
CTC766,TnS Suiteki,Suiteki,TnS,,Fancy Mouse,Male,2021-11-09,CTC781,CTC782,,Dove Splashed,,,Yes
CTC771,TnS Bakebi,Bakebi,TnS,,Fancy Mouse,Female,2022-05-29,CTC772,CTC773,,Brindle Dove,,,Yes
CTC791,TnS Umai,Umai,TnS,,Fancy Mouse,Female,2023-05-11,CTC792,CTC793,,Black Tan Pied,,,Yes
CTC793,TnS Onu,Onu,TnS,,Fancy Mouse,Female,2022-10-11,CTC753,CTC740,,Black Tan,,,Yes
CTC951,TnS Nanami,Nanami,TnS,,Fancy Mouse,Female,2021-06-15,CTC781,CTC780,,Tricolor Variegated Fox,,,Yes
CTC956,TnS Likka,Likka,TnS,,Fancy Mouse,Female,2022-08-08,CTC950,CTC970,,Red Umbrous,,,Yes
CTC957,MLP Brie,Brie,MLP,,Fancy Mouse,Male,2021-09-06,CTC959,CTC960,,Tricolor Variegated,,,No
CTC981,TnS Bimyo,Bimyo,TnS,,Fancy Mouse,Female,2022-11-28,CTC781,CTC985,,Splashed,,,Yes
CTC982,TnS Shoji,Shoji,TnS,,Fancy Mouse,Female,2022-01-25,CTC983,CTC984,,Himalayan Fox,,,Yes
CTC1055,DA Whimsy,Whimsy,DA,,Fancy Mouse,Male,2025-08-03,CTC63,CTC64,,Blue Pied,,,Yes
CTC1860,SLM's Oddy,Oddy,SLM's,,Fancy Mouse,Male,2026-01-30,CTC679,CTC630,,Tricolor Blue,,,Yes
CTC1861,SLM's Pasta,Pasta,SLM's,,Fancy Mouse,Male,2026-01-30,CTC679,CTC630,,Color point tricolor,,,Yes
CTC1968,SLM's Yūzu,Yūzu,SLM's,,Fancy Mouse,Male,2026-01-30,CTC679,CTC630,,Blue point siamese,,,Yes
CTC2244,SLM's Uzu,Uzu,SLM's,,Fancy Mouse,Male,2026-01-30,CTC679,CTC630,,Siamese,,,Yes
CTC2245,SLM's Ted,Ted,SLM's,,Fancy Mouse,Male,2026-01-24,CTC631,CTC658,,Black,,,Yes
CTC2246,SLM's Toes,Toes,SLM's,,Fancy Mouse,Male,2026-01-24,CTC597,CTC628,,Blue,,,Yes
CTC154,JW Ravi,Ravi,JW,,Fancy Mouse,Male,2024-03-08,,,,Black Pied,,,Yes
CTC155,MOW Maya,Maya,MOW,,Fancy Mouse,Female,2024-12-09,,,,Champagne Pied,,,Yes
CTC156,MLP Anna,Anna,MLP,,Fancy Mouse,Female,2024-04-04,CTC157,CTC168,,Black Pied,,,Yes
CTC172,TnS Jiro,Jiro,TnS,,Fancy Mouse,Male,2020-12-02,CTC776,CTC777,,Blue Splashed Fox,,,Yes
CTC174,TnS Sasori,Sasori,TnS,,Fancy Mouse,Male,2020-10-10,CTC913,CTC914,,Chocolate Pied,,,Yes
CTC180,JW Rose,Rose,JW,,Fancy Mouse,Female,2024-02-15,,,,Chocolate Pied,,,Yes
CTC182,JW Sara,Sara,JW,,Fancy Mouse,Female,2024-07-16,,,,Blue Pied,,,Yes
CTC197,BE Brindles,Brindles,BE,,Fancy Mouse,Female,2023-01-01,,,,Brindle,,,No
CTC207,HV Emerald,Emerald,HV,,Fancy Mouse,Male,2020-03-22,CTC211,CTC212,,Chocolate Hereford,,,No
CTC254,PvK Gimli,Gimli,PvK,,Fancy Mouse,Male,2020-01-01,,,,Sealpoint Himalayan Pied,,,No
CTC279,PvK Java,Java,PvK,,Fancy Mouse,Female,2024-02-19,,,,Chocolate Pied,,,No
CTC286,LB Blcky,Blcky,LB,,Fancy Mouse,Female,2020-01-01,,,,Black Tan,,,No
CTC290,CMM Black Eye White,Black Eye White,CMM,,Fancy Mouse,Female,2023-01-01,,,,Black Eye White,,,No
CTC295,M&M Praline,Praline,M&M,,Fancy Mouse,Female,2024-06-10,,,,Chocolate Pied,,,No
CTC298,TnS Shina,Shina,TnS,,Fancy Mouse,Female,2021-04-25,CTC878,CTC879,,Black Merle Tan,,,Yes
CTC30,RM Lola,Lola,RM,,Fancy Mouse,Female,2024-01-01,,,,Extreme Black,,,No
CTC371,TOM Astrid,Astrid,TOM,,Fancy Mouse,Female,2020-03-10,,,,Tricolor,,,No
CTC385,MJ Lila,Lila,MJ,,Fancy Mouse,Female,2022-06-20,,,,Lilac Pied,,,No
CTC44,YR Pride,Pride,YR,,Fancy Mouse,Male,2018-12-05,,,,Brindle Pied,,,No
CTC45,AM Betty,Betty,AM,,Fancy Mouse,Female,2019-01-08,,,,Tricolor,,,No
CTC49,FF Red Sable,Red Sable,FF,,Fancy Mouse,Male,2019-01-01,,,,Sable,,,No
CTC50,FF Jazz,Jazz,FF,,Fancy Mouse,Female,2019-01-01,,,,Chocolate,,,No
CTC51,PvK Argente Brindle,Argente Brindle,PvK,,Fancy Mouse,Male,2019-01-01,,,,Argente Brindle,,,No
CTC52,PvK Tricolor,Tricolor,PvK,,Fancy Mouse,Female,2019-01-01,,,,Tricolor,,,No
CTC529,TnS Panikku,Panikku,TnS,,Fancy Mouse,Male,2023-10-31,,,,Blue Burmese,,,Yes
CTC530,MMM Daenerys,Daenerys,MMM,,Fancy Mouse,Female,2024-06-28,,,,Blue Burmese,,,No
CTC601,SLM'S Dobby von Zaandam,Dobby von Zaandam,SLM'S,,Fancy Mouse,Male,2025-01-13,,,,Black and tan Satin,,,Yes
CTC657,SLM's Cocoa,Cocoa,SLM's,,Fancy Mouse,Female,2025-06-22,,,,,,,Yes
CTC733,TnS Liichi,Liichi,TnS,,Fancy Mouse,Male,2023-10-13,CTC735,CTC736,,Brindle Umbrous Pied,,,Yes
CTC734,TnS Fuyumi,Fuyumi,TnS,,Fancy Mouse,Female,2023-01-16,CTC737,CTC738,,Blue,,,Yes
CTC736,TnS Nozomu,Nozomu,TnS,,Fancy Mouse,Female,2023-03-14,CTC741,CTC742,,Brindle Pied,,,Yes
CTC741,LB Irie,Irie,LB,,Fancy Mouse,Male,2022-03-06,,,,Silver Tan Pied,,,No
CTC748,TnS Inoko,Inoko,TnS,,Fancy Mouse,Female,2021-01-04,CTC749,CTC750,,Agouti Splashed Fox,,,Yes
CTC755,TnS Misuzu,Misuzu,TnS,,Fancy Mouse,Female,2021-03-25,CTC756,CTC757,,Splashed Fox,,,Yes
CTC759,TnS Harumi,Harumi,TnS,,Fancy Mouse,Female,2023-01-20,CTC762,CTC763,,Splashed,,,Yes
CTC765,TnS Peji,Peji,TnS,,Fancy Mouse,Female,2022-09-10,CTC739,CTC768,,Blue Agouti,,,Yes
CTC774,TnS Naoko,Naoko,TnS,,Fancy Mouse,Female,2021-02-04,CTC174,CTC911,,Chocolate Tricolor,,,Yes
CTC780,TnS Natsuki,Natsuki,TnS,,Fancy Mouse,Female,2020-06-24,CTC912,CTC935,,Agouti Siamese Variegated Tricolor Fox,,,Yes
CTC789,MMM Abracadabra,Abracadabra,MMM,,Fancy Mouse,Male,2020-08-10,,,,Black Hereford,,,No
CTC790,MMM A+,A+,MMM,,Fancy Mouse,Female,2020-08-10,,,,Black Hereford,,,No
CTC794,TnS Noboru,Noboru,TnS,,Fancy Mouse,Female,2023-03-14,CTC741,CTC742,,Silver Brindle Pied,,,Yes
CTC814,PM Bambi,Bambi,PM,,Fancy Mouse,Female,2025-06-11,,,,,,,Yes
CTC815,PM Splash,Splash,PM,,Fancy Mouse,Female,2025-06-11,,,,,,,Yes
CTC886,TnS Teruko,Teruko,TnS,,Fancy Mouse,Female,2021-07-29,CTC887,CTC888,,Champagne Tan,,,Yes
CTC899,TnS Mitsurin,Mitsurin,TnS,,Fancy Mouse,Female,2021-02-11,CTC749,CTC900,,Himalayan,,,Yes
CTC952,TnS Mizuki,Mizuki,TnS,,Fancy Mouse,Female,2021-03-25,CTC756,CTC757,,Splashed Fox,,,Yes
CTC953,TnS Jigoku,Jigoku,TnS,,Fancy Mouse,Male,2023-01-27,CTC955,CTC956,,Fawn,,,Yes
CTC954,TnS Yuushou,Yuushou,TnS,,Fancy Mouse,Female,2023-05-30,CTC980,CTC981,,Splashed,,,Yes
CTC961,HV Dash,Dash,HV,,Fancy Mouse,Male,2020-03-31,CTC211,CTC45,,Snowtiger Hereford,,,No
CTC971,TnS Kami,Kami,TnS,,Fancy Mouse,Female,2021-04-14,CTC912,CTC972,,Red Burmese Umbrous,,,Yes
CTC972,TnS Ibuki,Ibuki,TnS,,Fancy Mouse,Female,2020-10-26,CTC973,CTC974,,Red Umbrous,,,Yes
CTC986,Iwa,Iwa,,,Fancy Mouse,Female,2021-03-01,,,,Snowtiger,,,No
CTC169,MW Bertus,Bertus,MW,,Fancy Mouse,Male,2022-12-19,CTC170,CTC171,,Black Pied,,,No
CTC663,SLM's Blacka,Blacka,SLM's,,Fancy Mouse,Female,2025-03-26,CTC601,CTC705,,Black and tan satin,,,Yes
CTC700,SLM's Big Boy,Big Boy,SLM's,,Fancy Mouse,Male,2025-03-24,CTC601,CTC701,,Agouti satin,,,Yes
CTC744,TnS Nobu,Nobu,TnS,,Fancy Mouse,Female,2022-01-17,CTC950,CTC951,,Colorpoint Beige,,,Yes
CTC761,TnS Benihime,Benihime,TnS,,Fancy Mouse,Female,2022-12-02,CTC745,CTC771,,Brindle,,,Yes
CTC955,TnS Dankei,Dankei,TnS,,Fancy Mouse,Male,2022-06-06,CTC957,CTC958,,Black Tan Variegated,,,Yes
CTC980,TnS Ningyo,Ningyo,TnS,,Fancy Mouse,Male,2022-08-18,CTC172,CTC982,,Himalayan,,,Yes
CTC1236,MD Joep,Joep,MD,,Fancy Mouse,Male,2026-01-24,CTC816,CTC815,,,,,Yes
CTC168,LK Lily Iglehart,Lily Iglehart,LK,,Fancy Mouse,Female,2023-11-05,CTC169,CTC178,,Chocolate Pied,,,No
CTC211,HV Annakin,Annakin,HV,,Fancy Mouse,Male,2019-11-02,CTC215,CTC216,,Brindle Hereford,,,No
CTC212,HV Catalia,Catalia,HV,,Fancy Mouse,Female,2019-07-15,CTC213,CTC214,,Cinnamon Hereford,,,No
CTC628,SLM'S Steelix,Steelix,SLM'S,,Fancy Mouse,Female,2025-08-13,CTC703,CTC663,,,,,Yes
CTC679,SLM's No Name,No Name,SLM's,,Fancy Mouse,Male,2025-12-05,CTC662,CTC664,,,,,Yes
CTC737,TnS Merlin,Merlin,TnS,,Fancy Mouse,Male,2022-08-10,CTC743,CTC744,,Blue Tan,,,Yes
CTC739,Ray's Ramen,Ramen,Ray's,,Fancy Mouse,Male,2022-03-01,,,,Blue Agouti,,,No
CTC745,LB Oishii,Oishii,LB,,Fancy Mouse,Male,2022-03-06,,,,Lilac,,,No
CTC749,TnS Kiseki,Kiseki,TnS,,Fancy Mouse,Male,2020-03-23,CTC751,CTC752,,Lilac Tan,,,Yes
CTC750,TnS Hiyori,Hiyori,TnS,,Fancy Mouse,Female,2020-07-11,CTC912,CTC937,,Splashed Variegated,,,Yes
CTC753,From MouseHouse Amai,Amai,From MouseHouse,,Fancy Mouse,Male,2022-03-10,,,,Black,,,No
